x1,x2,x3
7.984273831540154,-1.9749356348858702,0.9117647058823529
9.752544901860631,-3.3047513691792343,0.9117647058823529
9.550066275357015,-2.2351236178903076,0.9117647058823529
9.538625094616714,-2.4233836632807164,0.9117647058823529
9.078785630935092,-2.7863165540512695,0.9117647058823529
8.453969965210076,-3.017729083584794,0.9117647058823529
8.908472513774676,-2.2402125509514974,0.9117647058823529
8.524376844856434,-2.826416944583443,0.9117647058823529
9.277295510923405,-2.9914137297686088,0.9117647058823529
8.196391938891233,-1.9317305408384358,0.9117647058823529
8.66037170437012,-2.6294225811379097,0.9117647058823529
8.818181924441483,-1.870412618063142,0.9117647058823529
9.751147622528869,-2.4426398999744494,0.9117647058823529
9.533766111014339,-3.244160236684797,0.9191176470588235
9.880056731307238,-2.18987211970059,0.9117647058823529
8.540076180296696,-3.0205369873799035,0.9191176470588235
9.86357659740553,-2.715124980312792,0.9117647058823529
9.056331053207064,-3.134514820830442,0.9191176470588235
8.209261287839873,-2.881351374669069,0.9117647058823529
9.162982970047366,-3.283603094966746,0.9117647058823529
9.275432693589343,-2.147658554659081,0.9117647058823529
8.418354074306421,-2.1752380237360525,0.9117647058823529
9.545953976900186,-2.892742432524886,0.9117647058823529
9.84747154770036,-3.3150934357113195,0.9191176470588235
9.117384661385278,-3.2783076963972944,0.9117647058823529
8.875239065620994,-3.2010235368695916,0.9117647058823529
9.754357035431683,-3.302733057902387,0.9191176470588235
8.426543026550057,-2.901906593881012,0.9117647058823529
9.253119946503288,-3.616969233232029,0.9117647058823529
9.899060493755984,-3.483002655127373,0.9117647058823529
8.565783861579742,-2.088556761458573,0.9117647058823529
7.672495150393136,-2.5600111326009958,0.9117647058823529
7.828173070258181,-2.510741345012101,0.9117647058823529
6.8803562961088085,-2.1026052567551226,0.9117647058823529
9.34291511604943,-2.3867812219681426,0.9117647058823529
7.714425936687377,-2.8201465482603885,0.9117647058823529
9.448205190664028,-2.687959635568382,0.9117647058823529
9.707226535471843,-2.446321480517797,0.9117647058823529
8.664523616106878,-1.9288451206908628,0.9117647058823529
8.246822595174041,-3.1922680883554007,0.9117647058823529
8.246345993515366,-2.2710622772073896,0.9117647058823529
9.273169929973868,-2.8854838650917625,0.9117647058823529
5.285990094100944,-2.303070295215394,0.9117647058823529
8.832806523127934,-3.293472847536025,0.9117647058823529
9.292414992787863,-1.6921560623965126,0.9117647058823529
9.51830790853225,-2.224469390000077,0.9117647058823529
9.471063349394946,-3.0243099023927336,0.9117647058823529
9.168409026235242,-1.872147299571619,0.9117647058823529
6.1744106177183316,-2.6499654673641047,0.9117647058823529
6.294881032727235,-2.463393685167633,0.9117647058823529
9.474824813868542,-3.260605738367166,0.9117647058823529
8.885930236864303,-3.099324751000935,0.9117647058823529
8.900265560044497,-3.45656047316431,0.9117647058823529
8.548452747256531,-3.1508608590640246,0.9117647058823529
9.093240976348483,-2.7209170362319712,0.9117647058823529
9.212034191116773,-2.627904257349013,0.9117647058823529
7.722481080951308,-3.0078041669192364,0.9117647058823529
9.536909684669885,-2.8722363722433544,0.9117647058823529
9.435402903883089,-2.1349150590325907,0.9117647058823529
6.346038287914482,-2.2685967302864425,0.9117647058823529
9.94125364657258,-3.350223690727224,0.9191176470588235
8.804957091651094,-1.8376001021794623,0.9117647058823529
9.95447759170531,-3.3360331929404268,0.9191176470588235
8.76794085130722,-2.781264786235961,0.9117647058823529
9.105481810328492,-3.3673098704073325,0.9117647058823529
9.96395283926137,-3.662726645095699,0.9117647058823529
9.856778790659417,-3.323416292223164,0.9191176470588235
7.590361087943325,-2.4867835157875047,0.9117647058823529
7.761813133120933,-2.541842138121527,0.9117647058823529
8.221505279891595,-3.058390672849539,0.9117647058823529
8.869227517140807,-3.374955163569885,0.9117647058823529
9.280705738359822,-2.8259674031836126,0.9117647058823529
9.900465528501508,-2.3783853904041705,0.9117647058823529
8.489007367491496,-2.5950474644965817,0.9117647058823529
9.961924896597042,-3.5023437181114163,0.9117647058823529
9.909969043227193,-2.6983414975479385,0.9117647058823529
6.93825669411124,-2.3034030386782973,0.9117647058823529
9.848700691237491,-2.771124351958695,0.9117647058823529
8.922637773231997,-1.7947136779062232,0.9117647058823529
8.905276548266622,-3.0270060521126725,0.9117647058823529
8.401511226659702,-1.7628495169070757,0.9117647058823529
9.745533416296627,-2.6956518076537446,0.9117647058823529
8.097371351472313,-1.83187842921723,0.9117647058823529
9.933179067270316,-3.8492757089045697,0.9117647058823529
9.979789584518505,-3.006092381591255,0.9117647058823529
9.251265376870213,-3.2949264491184387,0.9117647058823529
9.031542391404408,-3.3803316983961977,0.9117647058823529
7.22733206594019,-1.885654253797698,0.9117647058823529
6.977446217264008,-2.547020943572391,0.9117647058823529
7.9503920480603325,-2.6012665660259966,0.9117647058823529
7.798396301412508,-1.8709611925497622,0.9117647058823529
9.255059214867071,-2.4560242538282817,0.9117647058823529
8.651571734865083,-3.042158751561244,0.9191176470588235
6.641946194565951,-2.69046909290954,0.9117647058823529
9.596825081704214,-2.0356233054452244,0.9117647058823529
8.623320555737479,-2.073545245923783,0.9117647058823529
8.11989424903966,-2.042460697348057,0.9117647058823529
9.724942253431784,-2.0633758330109955,0.9117647058823529
9.346597219455559,-3.025384481897947,0.9117647058823529
8.801218826777179,-2.8476124645501644,0.9117647058823529
